country,G20,G7,currency_unit,year,rgdpe,rgdpo,pop,emp,avh,hc,ccon,cda,cgdpe,cgdpo,cn,ck,ctfp,cwtfp,rgdpna,rconna,rdana,rnna,labsh,irr,delta,xr,pl_con,pl_da,pl_gdpo,i_cig,i_xm,i_xr,i_outlier,i_irr,csh_c,csh_i,csh_g,csh_x,csh_m,csh_r,pl_c,pl_i,pl_g,pl_x,pl_m,pl_n
France,Yes,Yes,Euro,2015,2772463.25,2730343.75,66.596315,27.38507652,1519.484356,3.151749134,2068600.25,2778087,2762439.25,2716354.5,16506730,0.203340143,0.915325999,0.90257585,2775129.5,2107348.5,2844287.25,17175696,0.617955983,0.047343407,0.034883685,0.901658962,0.917647302,0.88262856,0.897602975,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.554317415,0.261190802,0.207218021,0.27533403,-0.320882678,0.022822402,0.875167727,0.780527055,1.031282067,0.660432994,0.64637208,0.693338811
France,Yes,Yes,Euro,2016,2819433.25,2765765.25,66.828164,27.58411026,1522.069358,3.171165943,2110360,2820480.5,2803517.25,2763681,16967790,0.20738855,0.909769356,0.896959782,2805530.25,2142460.75,2885710,17357434,0.620325148,0.046547566,0.035169344,0.904035128,0.91334933,0.881494641,0.894200683,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.553685427,0.256947368,0.209919333,0.269775599,-0.313278139,0.022950418,0.876350999,0.786827922,1.010936499,0.655716538,0.64744103,0.684091866
France,Yes,Yes,Euro,2017,2922007,2869816.5,67.022411,27.88164139,1505.367862,3.190702438,2173352.75,2953114.25,2922007,2869816.5,17562930,0.212592185,0.918453515,0.909136832,2869816.5,2173352.75,2953114.25,17562930,0.623361528,0.045453295,0.035527922,0.885205508,0.926942945,0.888139844,0.904291689,Benchmark,Benchmark,Market-based,Regular,Regular,0.544195533,0.27171129,0.213118657,0.269550651,-0.322513282,0.023937138,0.897060454,0.779987872,1.00324738,0.676591873,0.662449777,0.697938859
France,Yes,Yes,Euro,2018,2965537.75,2902140.75,67.191027,28.18206406,1495.457921,3.210359335,2196482,2991967.75,2961145.75,2901337.75,17742972,0.215426728,0.903329551,0.8956846,2921268.5,2193162.25,2994463.5,17778742,0.624132037,0.044640653,0.035952538,0.846772667,0.979462028,0.941481471,0.960889101,Extrapolated,Benchmark,Market-based,Regular,Regular,0.542794526,0.274178952,0.214263886,0.277735084,-0.331147313,0.022174902,0.953963935,0.836610317,1.044056296,0.705551863,0.68629837,0.747534811
France,Yes,Yes,Euro,2019,3018884.75,2946958.25,67.351247,28.53256416,1504.912353,3.230137348,2233350,3039703,3010224,2950146.25,17987252,0.215777665,0.888051331,0.880027771,2965338.5,2227413.25,3045946.5,18013436,0.624132037,0.043793365,0.036413446,0.893276257,0.934080362,0.902098477,0.920469046,Extrapolated,Extrapolated,Market-based,Regular,Regular,0.541661859,0.273326486,0.215368405,0.274840564,-0.327384949,0.02218762,0.913002849,0.813518226,0.987091362,0.686174572,0.665961564,0.724536717
United Kingdom,No,No,Pound Sterling,1990,1439709.75,1445536.75,57.134391,26.70350075,1745.944085,3.197166204,1201897.875,1556210.375,1436922.25,1406169.375,4443014.5,0.133654267,0.819459438,0.895744503,1698124.875,1277189.625,1668343.75,9339201,0.575843632,0.089305244,0.033920001,0.563177167,0.776202381,0.760802269,0.777441025,Interpolated,Benchmark,Market-based,Regular,Regular,0.692082584,0.251970023,0.162649393,0.233548224,-0.293156296,-0.047093939,0.749493122,0.708562136,0.889851868,0.564845562,0.545259714,0.734809995
United Kingdom,No,No,Pound Sterling,1991,1403689.625,1401682.75,57.290785,25.98984337,1720.546584,3.227114201,1163566.125,1491312.625,1400323.625,1371916.5,4688279.5,0.134126574,0.810930848,0.878334284,1679392.875,1264880.75,1625334,9526775,0.582013249,0.094578788,0.034454513,0.567015333,0.853539407,0.816073,0.832970798,Interpolated,Benchmark,Market-based,Regular,Regular,0.67856735,0.238896832,0.16956453,0.207084551,-0.255654216,-0.038459066,0.827761769,0.683059871,0.956696808,0.614270806,0.58397156,0.683733761
United Kingdom,No,No,Pound Sterling,1992,1402815.25,1399794.875,57.446037,25.37150192,1714.330462,3.257342815,1157720.5,1503300,1400464.875,1366830.25,4954481,0.13523367,0.782808483,0.85562861,1686127.75,1282343.375,1655557.75,9703619,0.57981962,0.105495341,0.034742568,0.569774167,0.901939988,0.842372477,0.863101304,Interpolated,Benchmark,Market-based,Regular,Regular,0.676589072,0.25283283,0.170422137,0.256087929,-0.308930218,-0.047001734,0.874566436,0.642816246,1.01061523,0.544186831,0.524938524,0.62084198
United Kingdom,No,No,Pound Sterling,1993,1438628.625,1438639.75,57.602284,25.14382935,1710.316072,3.287854671,1171602.75,1535689.125,1434985.375,1397271,5219649.5,0.132571101,0.795262158,0.862273037,1728109.625,1323796.875,1710601.75,9875274,0.563875258,0.119824834,0.034865759,0.666756553,0.803091466,0.739699423,0.759664953,Interpolated,Benchmark,Market-based,Regular,Regular,0.676634789,0.260569632,0.161858752,0.21654892,-0.272755504,-0.042856589,0.778949499,0.535708547,0.904014647,0.551924646,0.514282644,0.501649141
United Kingdom,No,No,Pound Sterling,1994,1483157.5,1479402.125,57.763378,25.35057068,1720.590484,3.318652153,1187569.75,1581233.25,1469468.5,1441263.875,5584288.5,0.131740034,0.793440044,0.858319163,1794573.625,1363362.125,1783305,10076868,0.549945593,0.130129769,0.034940924,0.653426604,0.847289681,0.77609235,0.791280031,Interpolated,Benchmark,Market-based,Regular,Regular,0.666662991,0.273137659,0.157314986,0.243789345,-0.286768496,-0.054136533,0.82280159,0.56131053,0.951064229,0.566362977,0.541967332,0.48629728
United Kingdom,No,No,Pound Sterling,1995,1627492.625,1626361,57.932453,25.66979218,1722.625249,3.349738359,1197076.25,1602275.375,1606654,1579336.5,5838760.5,0.138612047,0.826114535,0.827950716,1840006.125,1390399.5,1828736.375,10291874,0.544222295,0.143639192,0.035050545,0.63366812,0.909854174,0.835078299,0.849522471,Benchmark,Benchmark,Market-based,Regular,Regular,0.615858376,0.256562889,0.142103061,0.244519606,-0.281893253,0.022849288,0.883320391,0.614168525,1.024848461,0.605937064,0.586247683,0.51825881
United Kingdom,No,No,Pound Sterling,1996,1721674.375,1724950,58.113557,25.92455482,1722.092499,3.381115437,1274742.125,1687990.625,1690832.625,1668736.625,6153739.5,0.153424099,0.799482048,0.798526525,1885852,1432483.125,1883307,10521038,0.533987522,0.144158944,0.03521413,0.640958255,0.900302529,0.837150991,0.848235786,Benchmark,Benchmark,Market-based,Regular,Regular,0.630326569,0.247641519,0.133569941,0.255121112,-0.288827777,0.022168603,0.866181433,0.64234823,1.06132257,0.596622288,0.587164342,0.52967304
United Kingdom,No,No,Pound Sterling,1997,1834843.75,1829166.375,58.307313,26.4080143,1721.195442,3.412786484,1386600.5,1789744.125,1797785.25,1780884.375,6614300.5,0.153005764,0.824900031,0.818691432,1979678.625,1507055.5,1983202.875,10712724,0.550859213,0.128116012,0.035183292,0.610836114,0.919688523,0.866683185,0.87490809,Benchmark,Benchmark,Market-based,Regular,Regular,0.642513275,0.226372689,0.136088938,0.276115775,-0.302250385,0.02115969,0.894408941,0.684372842,1.039040327,0.567384243,0.566627026,0.594850183
United Kingdom,No,No,Pound Sterling,1998,1918872.875,1879454.625,58.509974,26.6908989,1716.99944,3.444754601,1459823.75,1882968.375,1870316.375,1850465.25,6675436,0.143920124,0.84237963,0.841623962,2053080.625,1568662.5,2081017,10944359,0.557235301,0.123432994,0.035090059,0.603823594,0.932102561,0.883034289,0.892507255,Benchmark,Benchmark,Market-based,Regular,Regular,0.648799896,0.228669316,0.140095577,0.268756628,-0.30498746,0.018665979,0.911082864,0.713752031,1.029447317,0.542904735,0.55283016,0.63782382
United Kingdom,No,No,Pound Sterling,1999,1995794.875,1958917.875,58.715854,27.06702805,1708.610393,3.477021933,1553372.875,1977491.75,1949541,1931921.375,6543397.5,0.136394411,0.869869173,0.865555286,2120733.5,1636547,2171454.5,11167074,0.579679847,0.112185776,0.035102159,0.618056845,0.901793182,0.862916887,0.870786905,Benchmark,Benchmark,Market-based,Regular,Regular,0.655369103,0.219532177,0.148686826,0.257095873,-0.296068281,0.015384288,0.885672748,0.720529139,0.972847402,0.533533037,0.55071795,0.674912512
United Kingdom,No,No,Pound Sterling,2000,2101197.5,2075158.75,58.923309,27.38034821,1692.953954,3.509591341,1655331.25,2094680.375,2057960.375,2041666.625,6517053,0.128042012,0.908949375,0.897049069,2195091.25,1704216,2250711.75,11402752,0.588405013,0.107149489,0.035116747,0.660930833,0.834465623,0.805708349,0.812138498,Benchmark,Benchmark,Market-based,Regular,Regular,0.65668571,0.215191409,0.154088825,0.291065574,-0.34743616,0.030404663,0.822387695,0.697360158,0.885938525,0.496416658,0.52865386,0.678174496
United Kingdom,No,No,Pound Sterling,2001,2147078.75,2121908.25,59.124288,27.59571457,1695.976472,3.528481245,1734189,2159900.5,2111826.75,2088243.25,6474644.5,0.115998968,0.951498985,0.944381654,2255024.5,1767649.5,2335695,11630291,0.600840569,0.098575085,0.035176195,0.694655,0.793613613,0.775993168,0.784756839,Benchmark,Benchmark,Market-based,Regular,Regular,0.667526245,0.203861058,0.162927285,0.275708109,-0.336075932,0.026053268,0.781953871,0.704213977,0.841384709,0.48458907,0.511535704,0.69618535
United Kingdom,No,No,Pound Sterling,2002,2171920.5,2123617,59.326294,27.80361366,1678.561396,3.547472715,1763943,2202217.5,2144577.75,2105030,6362147,0.111561127,0.956836641,0.953058958,2304155.75,1830124.375,2412634.75,11860468,0.593017399,0.100664586,0.035229094,0.667223333,0.851831555,0.830009639,0.845603287,Benchmark,Benchmark,Market-based,Regular,Regular,0.662312746,0.208203405,0.175653026,0.276867568,-0.344473839,0.021437082,0.84444052,0.742182016,0.879700065,0.49072215,0.513013065,0.777227104
United Kingdom,No,No,Pound Sterling,2003,2232518.25,2166739.25,59.561432,28.06005287,1669.380343,3.566566467,1808138.25,2258741,2209299.5,2149069.5,6496762.5,0.111373857,0.949046373,0.946901023,2380697.25,1892885.375,2489431.75,12094840,0.587607324,0.103377223,0.035305768,0.6124725,0.957957864,0.928353727,0.95437181,Benchmark,Benchmark,Market-based,Regular,Regular,0.670792341,0.209673375,0.17056635,0.276751667,-0.36049968,0.032715954,0.931875885,0.809560835,1.060531378,0.524582624,0.548571944,0.881482363
United Kingdom,No,No,Pound Sterling,2004,2319942.5,2220801.25,59.872753,28.3535347,1666.715738,3.585762978,1883929.25,2357123.25,2298173,2210853,6802806,0.112899914,0.942519009,0.948485553,2435126.5,1955999.875,2557739.5,12326425,0.597272038,0.099033147,0.035350412,0.54618,1.08940208,1.049587369,1.091042042,Benchmark,Benchmark,Market-based,Regular,Regular,0.676193237,0.214032322,0.175934553,0.288309485,-0.390175194,0.035705566,1.057042956,0.891072929,1.213772178,0.556941509,0.583107233,1.004602551
United Kingdom,No,No,Pound Sterling,2005,2369775.25,2377112.25,60.287954,28.67258644,1669.737173,3.605062723,1925166.75,2447224.5,2389001.5,2335020.25,7368616.5,0.11821945,0.948369801,0.922001898,2507101.25,2010384.875,2630195,12577712,0.594801188,0.098838665,0.035412427,0.549998333,1.114964247,1.060193539,1.084703207,Benchmark,Benchmark,Market-based,Regular,Regular,0.656345904,0.22357735,0.168129474,0.300704211,-0.377686381,0.028929424,1.073517323,0.858218491,1.276764989,0.559709132,0.598703682,0.99213922
United Kingdom,No,No,Pound Sterling,2006,2467434.75,2415816.25,60.821356,29.00107574,1663.985723,3.624466658,1991626.875,2525120.75,2472596.25,2394114.5,7952251,0.121871278,0.940425575,0.926859856,2574637.75,2042652.625,2689910.5,12838273,0.60010314,0.094154544,0.035577368,0.543486667,1.142549038,1.094429016,1.130305648,Benchmark,Benchmark,Market-based,Regular,Regular,0.659140527,0.222835585,0.172744051,0.329634696,-0.420760125,0.03640528,1.100397944,0.914788425,1.303385496,0.581614017,0.610514045,1.007891655
United Kingdom,No,No,Pound Sterling,2007,2527567.5,2412173.5,61.455162,29.31574249,1665.821363,3.643974781,2029804.375,2579784.75,2528118,2398740.75,8262503,0.12151891,0.926524282,0.940885186,2635414,2083279.25,2742051.25,13112510,0.603558183,0.091772392,0.035795443,0.499771667,1.275191903,1.223670125,1.289669514,Benchmark,Benchmark,Market-based,Regular,Regular,0.669077277,0.229278743,0.177118525,0.300186694,-0.428278893,0.052617658,1.232215166,1.033519983,1.43753922,0.630494177,0.661909938,1.122564793
United Kingdom,No,No,Pound Sterling,2008,2551335.5,2496842.75,62.145097,29.66325378,1660.468805,3.663587809,2078668.25,2624545,2568484,2452381,9497508,0.133268014,0.896214545,0.911920607,2628067,2088417.5,2714584,13337417,0.595150769,0.089085579,0.035979431,0.54396625,1.191061974,1.137485504,1.191337466,Benchmark,Benchmark,Market-based,Regular,Regular,0.657845199,0.222590551,0.189767078,0.289021105,-0.413725168,0.054501187,1.163348436,0.933469117,1.287133574,0.680032253,0.694847107,0.963435352
United Kingdom,No,No,Pound Sterling,2009,2424522.5,2321851.75,62.828616,29.28887558,1638.331733,3.683306456,1998943,2469554,2430517,2320973.5,10571957,0.14731735,0.823733568,0.851761818,2519949.5,2050551.125,2604154.25,13463969,0.600112915,0.079551026,0.036008272,0.641919263,1.043872952,0.992512107,1.039355874,Benchmark,Benchmark,Market-based,Regular,Regular,0.65282774,0.202764496,0.208424255,0.243090957,-0.370637715,0.063530296,1.025796533,0.774354279,1.100491762,0.638062954,0.641681135,0.763654768
United Kingdom,No,No,Pound Sterling,2010,2546775.25,2481864.75,63.459808,29.42511749,1643.207828,3.703131437,2046720,2609154.5,2559553.25,2460576.25,11924992,0.164839029,0.807178915,0.825429022,2572214.75,2071775,2674350.75,13608539,0.599280894,0.08434625,0.036050308,0.647179346,1.03852582,0.969536245,1.008535981,Benchmark,Benchmark,Market-based,Regular,Regular,0.635589719,0.228578329,0.196215436,0.264535308,-0.388551593,0.063632764,1.015725374,0.718480587,1.112381816,0.648323834,0.656861961,0.6701895
United Kingdom,No,No,Pound Sterling,2011,2562286,2517183.5,64.021919,29.60507011,1639.815847,3.7108953,2108696,2613159.5,2588466.75,2483983.5,11398220,0.156827211,0.823117614,0.830906034,2605028.5,2075148,2667087.75,13738178,0.596890986,0.086436369,0.036128659,0.624140836,1.07471776,1.027589798,1.070813179,Benchmark,Benchmark,Market-based,Regular,Regular,0.650530934,0.20308651,0.198386088,0.304873616,-0.422904879,0.066027708,1.056557894,0.830591619,1.1342659,0.68268764,0.683491409,0.743387759
United Kingdom,No,No,Pound Sterling,2012,2642660.25,2585394.25,64.525312,29.95309448,1655.019025,3.718675613,2124695.75,2692932,2660003.75,2535151.75,12555421,0.166533098,0.795474291,0.811888039,2642290.75,2105519.75,2715972.75,13874200,0.591289818,0.087508872,0.036173504,0.633046989,1.085802317,1.016546369,1.066609621,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.644974232,0.224142909,0.193119809,0.280785561,-0.40756616,0.06454359,1.066555023,0.757591426,1.150083661,0.675719321,0.666833103,0.694083273
United Kingdom,No,No,Pound Sterling,2013,2705726.5,2685292,64.984018,30.31403923,1665.974886,3.726472139,2138153,2748079,2710015,2636543.75,14047743,0.180662245,0.78228581,0.789007246,2700054.25,2145058.5,2793329.25,14028312,0.595529318,0.084834568,0.036260601,0.639660578,1.106140018,1.027024269,1.055643797,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.624249995,0.231335476,0.186718091,0.298655123,-0.366075903,0.02511717,1.095905542,0.749676347,1.140356898,0.695946157,0.680705488,0.647515178
United Kingdom,No,No,Pound Sterling,2014,2764983,2700870.5,65.423047,31.01110458,1672.434032,3.734284878,2159173.75,2812885.5,2769868.75,2651424.5,14052817,0.177444667,0.76599282,0.784715235,2777349.5,2193627.5,2898763.75,14220596,0.584959626,0.090112366,0.036456183,0.607729627,1.195083261,1.106738806,1.156178951,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.622296929,0.246551141,0.192047879,0.269839019,-0.375227183,0.044492159,1.194711208,0.814941645,1.196288824,0.714227974,0.698572099,0.70581907
United Kingdom,No,No,Pound Sterling,2015,2913114.75,2807567.5,65.860146,31.5069294,1669.465155,3.742114305,2229549.25,2948516.5,2905721.75,2790772,15216962,0.187715247,0.764188528,0.778445244,2842980.25,2253321.25,2989638.25,14437758,0.5850752,0.089170232,0.03677142,0.654545479,1.101932764,1.009313703,1.050886512,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.606714547,0.257623076,0.192185953,0.254682571,-0.3523826,0.04117645,1.112939477,0.722098053,1.067185521,0.656051755,0.640877068,0.630189836
United Kingdom,No,No,Pound Sterling,2016,2975320.75,2827233.5,66.297944,31.93847466,1667.698899,3.749960184,2310143.25,3014630.75,2961023.25,2825248,14695206,0.179814413,0.776274979,0.800202012,2891947.5,2317576,3051487,14673722,0.586205304,0.088504083,0.037143793,0.740634464,0.978938997,0.909566522,0.953278244,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.623213589,0.249354199,0.194464505,0.223119214,-0.355554074,0.065402612,0.991480887,0.682081342,0.93874526,0.652735531,0.633499265,0.599712133
United Kingdom,No,No,Pound Sterling,2017,3037790.75,2942276.25,66.727461,32.24306488,1668.949059,3.757822275,2341698,3081680.25,3037790.75,2942276.25,14915074,0.179899409,0.790132344,0.796067536,2942276.25,2341698,3081680.25,14915074,0.587017238,0.08611498,0.037531015,0.777002598,0.94623518,0.876454055,0.904906273,Benchmark,Benchmark,Market-based,Regular,Regular,0.60610652,0.251499891,0.189773187,0.22432062,-0.332017601,0.06031733,0.963007927,0.655629456,0.892665565,0.669451773,0.656071484,0.595831573
United Kingdom,No,No,Pound Sterling,2018,3080494.75,2974124.5,67.141684,32.63174438,1663.188884,3.765700817,2373483.5,3112652,3076047.5,2974426.5,15103278,0.181528315,0.77806747,0.782878816,2979130.75,2370935.75,3118068,15145127,0.58964473,0.084335625,0.037844867,0.749581638,1.002806067,0.928892195,0.960627675,Extrapolated,Benchmark,Market-based,Regular,Regular,0.607717991,0.248507917,0.19024545,0.237946779,-0.335813344,0.051395208,1.022685528,0.691553354,0.9393031,0.693516612,0.67246592,0.637423635
United Kingdom,No,No,Pound Sterling,2019,3118991.25,2989895.5,67.530172,32.98249817,1667.947711,3.773596048,2414705.5,3154159.75,3110495,2994405.75,15302674,0.178386733,0.767746747,0.777788639,3016695.25,2408667.5,3163755.5,15374461,0.58964473,0.083146363,0.038087454,0.78344511,0.972623169,0.908679068,0.94390732,Extrapolated,Extrapolated,Market-based,Regular,Regular,0.608676434,0.246945262,0.197729126,0.227445394,-0.346070737,0.065274552,0.992262185,0.699868321,0.912167728,0.687633097,0.668252349,0.628588378
Indonesia,Yes,No,Rupiah,1990,629466.625,625933.5625,182.151216,73.69100952,1909.302147,1.895304561,462253.5,575561.625,646296,641637.25,989806.875,0.026552962,0.606549025,0.537395716,774478.125,489254.8125,796376.8125,3148006.5,0.444815338,0.211566418,0.046752039,1842.813333,0.175642043,0.207115009,0.20861882,Interpolated,Benchmark,Market-based,Regular,Regular,0.527433455,0.176592186,0.192994624,0.092063047,-0.069854647,0.080771357,0.20843555,0.335512608,0.086020939,0.434651315,0.487201601,0.233150423
Indonesia,Yes,No,Rupiah,1991,682445.6875,681794.875,185.35143,74.38121796,1928.362462,1.922513962,496753.5938,623025.0625,700428.75,691197.3125,1059787.875,0.027941871,0.622092187,0.55871886,843623.25,527010.5,861890.0625,3453547.75,0.444815338,0.235716626,0.047906,1950.3175,0.180277362,0.214060456,0.216919392,Interpolated,Benchmark,Market-based,Regular,Regular,0.520257711,0.182685122,0.198427945,0.079831302,-0.06987793,0.088675819,0.217840433,0.346963584,0.081790827,0.528140426,0.535592616,0.226222187
